CONSULTA DE CENTROS Y SERVICIOS EDUCATIVOS,,,,,,,,,,,
AREA TERRITORIAL,CODIGO CENTRO,EMAIL,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,TITULARIDAD
Madrid-Capital,28063313,#N/A,EIPR,LA CASA DE LOS HERMANITOS,Calle De La Corte De Faraón,,,,,,
Madrid-Capital,28063261,#N/A,EIPR,LA CASA DEL RIO - MIRIAM,Paseo Del Comandante Fortea,,,,,,
Madrid-Capital,28071531,#N/A,EIPR,LA CASA ZIPIZAPE,Camino De Ganapanes,,,,,,
Madrid-Norte,28061201,#N/A,EIPR,LA CASITA,Calle Del Bachiller Alonso López,,,,,,
Madrid-Este,28057933,#N/A,EIPR,LA CASITA,Carretera Ajalvir,,,,,,
Madrid-Oeste,28058101,#N/A,EIPR,LA CASITA DE ALEJANDRA,Calle Cañada Real,,,,,,
Madrid-Sur,28063349,#N/A,EIPR,LA CASITA DE CARAMELO,Plaza Santander,,,,,,
Madrid-Sur,28066405,#N/A,EIPR,LA CASITA DE CARAMELO-CALLE HUMANES,Calle De Alfaguara C/v Humanes,Fuenlabrada,-,28944,-,-,Privado
Madrid-Capital,28068414,#N/A,EIPR,LA CASITA DE KIKA,Calle De Alfonso Martínez Conde,,,,,,
Madrid-Norte,28061808,#N/A,EIPR,LA CASITA DE LA ABUELA,Calle Del Comercio,,,,,,
Madrid-Capital,28063477,#N/A,EIPR,LA CASITA DE LOS PITUFOS,Calle De Sierra De Filabres,,,,,,
Madrid-Capital,28037132,#N/A,EIPR,LA CASITA DE LOS PITUFOS II,Avenida De Moratalaz,,,,,,
Madrid-Norte,28077415,#N/A,EIPR,LA CASITA DE MURIEL,Avenida De Madrid,,,,,,
Madrid-Oeste,28077063,#N/A,EIPR,LA CASITA DE POOH,Calle Vertical,,,,,,
Madrid-Oeste,28064482,#N/A,EIPR,LA CASITA DEL FAROL,Calle Gerona,,,,,,
Madrid-Este,28066806,#N/A,EIPR,LA CASITA ENCANTADA,Calle Magallanes,,,,,,
Madrid-Norte,28060919,#N/A,EIPR,LA CASITA VERDE,Calle Del Puente Del Grajal,,,,,,
Madrid-Capital,28065425,#N/A,EIPR,LA CIGÚEÑA,Calle De Marina Usera,,,,,,
Madrid-Este,28048816,#N/A,EIPR,LA CIGÜEÑA,Calle De Ramón Y Cajal,,,,,,
Madrid-Capital,28072843,#N/A,EIPR,LA COLMENA,Calle De Quintanavides,,,,,,
Madrid-Norte,28046224,#N/A,EIPR,LA COMBA,Calle Del Marqués De La Valdavia,,,,,,
Madrid-Capital,28036516,isacarcometa_55@hotmail.comlacometa28026@hotmail.com,EIPR,LA COMETA,Calle De González Arias,,,,,,
Madrid-Oeste,28062540,#N/A,EIPR,LA COMETA,Calle Oriente,,,,,,
Madrid-Capital,28072521,#N/A,EIPR,LA CUNCUNA,Calle De Antonio Romero,,,,,,
Madrid-Este,28066326,#N/A,EIPR,LA ESCUELITA,Calle Córdoba,,,,,,
Madrid-Capital,28077129,#N/A,EIPR,LA ESTRELLA INFANTIL,Calle De La Estrella Polar,,,,,,
Madrid-Capital,28079710,#N/A,EIPR,LA ESTRELLA INFANTIL III,Calle De Rafael Salazar Alonso,,,,,,
Madrid-Este,28064597,#N/A,EIPR,LA GARENA,Avenida Juan Carlos I,,,,,,
Madrid-Sur,28058287,#N/A,EIPR,LA GATITA CURIOSA,Calle De Francia,,,,,,
Madrid-Este,28061195,#N/A,EIPR,LA GRAN FAMILIA,Calle Dámaso Alonso,,,,,,
Madrid-Capital,28062412,#N/A,EIPR,LA GUARDE DEL HUERTO,Calle De Santa Susana,,,,,,
Madrid-Norte,28060609,#N/A,EIPR,LA GUARDERIA,Avenida De Castilla-la Mancha,,,,,,
Madrid-Capital,28076061,#N/A,EIPR,LA ISLA,Calle Azul,,,,,,
Madrid-Capital,28061067,#N/A,EIPR,LA JIRAFA,Calle De Las Sicelidas,,,,,,
Madrid-Oeste,28049298,#N/A,EIPR,LA LIBELULA,Carretera De Galapagar,,,,,,
Madrid-Capital,28061638,Mixta Diferenciada,EIPR,LA LUNA,Avenida De Santa Eugenia,,,,,,
Madrid-Oeste,28064861,#N/A,EIPR,LA LUNA,Calle Manuel Torres Salcedo,,,,,,
Madrid-Norte,28058524,#N/A,EIPR,LA MARIONETA,Calle Alalpardo,,,,,,
Madrid-Norte,28073793,#N/A,EIPR,LA OCA,Sector Pueblos,,,,,,
Madrid-Norte,28063155,#N/A,EIPR,LA OCA LOCA,Sector Escultores,,,,,,
Madrid-Este,28073291,#N/A,EIPR,LA RANA FROGGY,Avenida De Marie Curie (hospital Del Henares),,,,,,
Madrid-Norte,28061481,#N/A,EIPR,LA TATA,Sector Músicos,,,,,,
Madrid-Oeste,28063431,#N/A,EIPR,LA TORRE ROSA,Calle Alto De La Cigüeña,,,,,,
Madrid-Oeste,28074542,#N/A,EIPR,LA VACA PELUDA,Calle Bolivia,,,,,,
Madrid-Capital,28061420,#N/A,EIPR,LA VIRGEN NIÑA,Calle De Gregorio Benítez,,,,,,
Madrid-Norte,28062138,#N/A,EIPR,LAGARTIJAS,Paseo Guadalajara,,,,,,
Madrid-Sur,28078687,#N/A,EIPR,LALINES,Calle De La Albanega,,,,,,
Madrid-Capital,28049286,#N/A,EIPR,LALY,Calle De Europa,,,,,,
Madrid-Este,28066429,#N/A,EIPR,LAPICEROS,Calle Higuera,,,,,,
Madrid-Este,28070032,#N/A,EIPR,LAPICEROS II,Calle Higuera,,,,,,
Madrid-Oeste,28059553,#N/A,EIPR,LAR,Calle Del Río Duero,,,,,,
Madrid-Capital,28059152,#N/A,EIPR,LAS ACACIAS,Calle De Francisco De Diego,,,,,,
Madrid-Norte,28068864,#N/A,EIPR,LAS CUATRO ESTACIONES,Calle De San Juan De La Cruz,,,,,,
Madrid-Oeste,28056916,#N/A,EIPR,LAS HADAS,Calle Colmenarejo,,,,,,
Madrid-Oeste,28058494,#N/A,EIPR,LAS HUERTAS,Urbanizacion Las Huertas,,,,,,
Madrid-Oeste,28065073,#N/A,EIPR,LAS REHITAS,Calle Isaac Albéniz,,,,,,
Madrid-Oeste,28062874,#N/A,EIPR,LAS TRAVESURAS DE MARIETA,Camino Huertas,,,,,,
Madrid-Capital,28058317,#N/A,EIPR,LAZARO,Calle De Los Hermanos Gómez,,,,,,
Madrid-Sur,28079333,#N/A,EIPR,LE PETIT ITAF,Calle De Ágatha Christie,,,,,,
Madrid-Este,28046431,#N/A,EIPR,LEO LEO,Calle De Giner De Los Ríos,,,,,,
Madrid-Capital,28064627,#N/A,EIPR,LETRAS,Calle De Francisco Navacerrada,,,,,,
Madrid-Capital,28079369,#N/A,EIPR,LITTLE ARTISTS,Calle De La Escuela De Vallecas,,,,,,
Madrid-Capital,28074621,#N/A,EIPR,LITTLE CLOVERS,Calle De Antonio Cavero,,,,,,
Madrid-Oeste,28045141,#N/A,EIPR,LITTLE DUCK,Calle Panamá,,,,,,
Madrid-Capital,28056850,#N/A,EIPR,LITTLE FEM,Calle Del General Asensio Cabanillas,,,,,,
Madrid-Capital,28074891,#N/A,EIPR,LITTLE FROGS,Calle De La Playa De San Juan,,,,,,
Madrid-Capital,28064858,#N/A,EIPR,LITTLE JUNGLE,Calle Del Lago Titicaca,,,,,,
Madrid-Sur,28079783,#N/A,EIPR,LITTLE KIDS,Calle Fuente Cisneros,,,,,,
Madrid-Norte,28056710,#N/A,EIPR,LITTLE KINGS NURSERY,Avenida De Los Labradores,,,,,,
Madrid-Oeste,28061894,#N/A,EIPR,LITTLE LIONS,Calle De Isabel Ii,,,,,,
Madrid-Capital,28077270,#N/A,EIPR,LITTLE PLANET,Calle Del Golfo De Salónica,,,,,,
Madrid-Capital,28063121,#N/A,EIPR,LITTLE WITCH,Calle De Buganvilla,,,,,,
Madrid-Norte,28074219,#N/A,EIPR,LLUVIA DE LETRAS,Plaza Dolores Ibárruri (local 3),San Sebastián de los Reyes,-,28702,916677420,-,Privado
Madrid-Sur,28068839,#N/A,EIPR,LOCOS BAJITOS,Calle De Porto Colón,,,,,,
Madrid-Norte,28072545,#N/A,EIPR,LOS ABETOS INFANTIL,Calle Del Miño,,,,,,
Madrid-Este,28065188,INFO@EILOSALAMOSRIVAS.COM,EIPR,LOS ALAMOS,Calle De Los Álamos,,,,,,
Madrid-Oeste,28041925,#N/A,EIPR,LOS ALAMOS,Avenida Juan Gris,,,,,,
Madrid-Sur,28042917,#N/A,EIPR,LOS ALAMOS,Calle De Antonio Machado,,,,,,
Madrid-Este,28071462,#N/A,EIPR,LOS ALMENDROS,Calle Mejorada,,,,,,
Madrid-Capital,28073069,#N/A,EIPR,LOS ANGELOTES DEL SIGLO XXI,Calle De Rafael Bergamín,,,,,,
Madrid-Norte,28069972,#N/A,EIPR,LOS BENJAMINES,Calle De Alcalá,,,,,,
Madrid-Norte,28076526,#N/A,EIPR,LOS BUHOS,Calle Federico García Lorca,,,,,,
Madrid-Oeste,28074633,#N/A,EIPR,LOS CAÑOS,Calle Del Caño,,,,,,
Madrid-Capital,28066831,#N/A,EIPR,LOS CUCOS,Calle De Soto Hidalgo,,,,,,
Madrid-Este,28058706,#N/A,EIPR,LOS DELFINES II,Calle Chinchón,,,,,,
Madrid-Norte,28068669,#N/A,EIPR,LOS DIABLILLOS,Calle Del Alba,,,,,,
Madrid-Norte,28079655,#N/A,EIPR,LOS DUENDES DE ATIS,Calle Toledo,,,,,,
Madrid-Este,28064792,#N/A,EIPR,LOS DUENDES OCEANO ATLANTICO,Calle Océano Atlántico,,,,,,
Madrid-Norte,28074955,#N/A,EIPR,LOS EXPLORADORES,Calle Ronda De La Constitución,,,,,,
Madrid-Este,28078250,#N/A,EIPR,LOS GARABATOS DE MONTESSORI,Calle Pedro Del Campo,,,,,,
Madrid-Capital,28068426,#N/A,EIPR,LOS MADROÑOS,Calle Del Berrocal,,,,,,
Madrid-Sur,28073483,#N/A,EIPR,LOS MINIONS,Calle Salamanca,,,,,,
Madrid-Sur,28062692,#N/A,EIPR,LOS MOFLETES,Calle De La Jabonería,,,,,,
Madrid-Capital,28072922,#N/A,EIPR,LOS NANOS CHIFLADOS,Calle De Marcenado,,,,,,
Madrid-Capital,28072119,#N/A,EIPR,LOS NOGALES,Calle De La Isla Malaita,,,,,,
Madrid-Este,28060439,#N/A,EIPR,LOS PECES,Calle El Requiebro,,,,,,
Madrid-Capital,28069686,#N/A,EIPR,LOS PEKES,Calle Del Comandante Zorita,,,,,,
Madrid-Sur,28066442,#N/A,EIPR,LOS PEQUEÑITOS,Calle De San Damián,,,,,,
Madrid-Sur,28061857,#N/A,EIPR,LOS PEQUES,Calle De Las Panaderas,,,,,,
Madrid-Capital,28063490,#N/A,EIPR,LOS PEQUES,Calle De Francos Rodríguez,,,,,,
Madrid-Sur,28061249,#N/A,EIPR,LOS PINGÜINETES,Avenida De La Reina Sofía,,,,,,
Madrid-Capital,28017145,#N/A,EIPR,LOS PINOS,Calle De José Celestino Mutis,,,,,,
Madrid-Sur,28049501,#N/A,EIPR,LOS PINOS AYELEM,Calle De Los Pinos,,,,,,
Madrid-Este,28070755,#N/A,EIPR,LOS PITUFILLOS,Travesia Celestino Martín,,,,,,
Madrid-Capital,28066132,lospitufosescuelainfantil@hotmail.com,EIPR,LOS PITUFOS,Calle De La Villa De Marín,,,,,,
Madrid-Capital,28064470,#N/A,EIPR,LOS PITUFOS,Calle De La Chulapona,,,,,,
Madrid-Oeste,28062564,#N/A,EIPR,LOS PITUS,Avenida De Isabel De Farnesio,,,,,,
Madrid-Oeste,28070068,#N/A,EIPR,LOS POTRITOS,Calle Evaristo Cerezo,,,,,,
Madrid-Este,28071590,Mixta Diferenciada,EIPR,LOS RENACUAJOS,Calle De Los Astros,,,,,,
Madrid-Capital,28062591,#N/A,EIPR,LOS RENACUAJOS,Calle De Melchor Fernández Almagro,,,,,,
Madrid-Capital,28064676,#N/A,EIPR,LOS RETOÑOS,Calle De Cebreros,,,,,,
Madrid-Capital,28065061,#N/A,EIPR,LOS SOLECITOS,Calle De La Vía,,,,,,
Madrid-Capital,28069376,#N/A,EIPR,LOS SOLETES PROYECTOS INFANTILES,,,,,,,
Madrid-Capital,28056473,#N/A,EIPR,LUISMAPETONGA-PELUCHES,Calle De Toscana,,,,,,
Madrid-Sur,28076484,#N/A,EIPR,LULA,Paseo De Federico Melchor,,,,,,
Madrid-Oeste,28076216,#N/A,EIPR,LULLABY,Calle Salónica,,,,,,
Madrid-Capital,28070597,#N/A,EIPR,LUNA DE PAPEL,Paseo De La Ermita Del Santo,,,,,,
Madrid-Sur,28069121,#N/A,EIPR,LUNA LUNERA,Calle De San Roque,,,,,,
Madrid-Norte,28067240,#N/A,EIPR,LUNA LUNERA,Avenida De Las Orquídeas,,,,,,
Madrid-Este,28056928,cei.lunalunera@hotmail.com,EIPR,LUNA LUNERA,Calle Alicante,,,,,,
Madrid-Capital,28064524,#N/A,EIPR,LUNA LUNERA,Avenida De La Peseta,,,,,,
Madrid-Capital,28057647,#N/A,EIPR,LUNALU,Calle Del Corregidor Juan Francisco De Luján,,,,,,
Madrid-Capital,28078456,#N/A,EIPR,LYSMON CLARA DEL REY,Calle De Corazón De María,,,,,,
Madrid-Capital,28076083,#N/A,EIPR,MADIBA,Plaza De Francisco De Asís Cabrero,,,,,,
Madrid-Capital,28061924,#N/A,EIPR,MAFALDA,Calle De Palafox,,,,,,
Madrid-Capital,28035858,#N/A,EIPR,MAGOS,Calle Del Doce De Octubre,,,,,,
Madrid-Sur,28056990,#N/A,EIPR,MAMA,Calle Higueral,,,,,,
Madrid-Sur,28069005,#N/A,EIPR,MAMA ESTOY BIEN,Avenida Del Mar Mediterráneo,,,,,,
Madrid-Sur,28077579,#N/A,EIPR,MAMA ESTOY BIEN II,Calle De María Moliner,,,,,,
Madrid-Capital,28049894,#N/A,EIPR,MAMATINA,Calle De Humera,,,,,,
Madrid-Norte,28070585,#N/A,EIPR,MAMEN I,Calle Clara Campoamor C/v Dámaso Alonso,San Agustín del Guadalix,-,28750,-,-,Privado
Madrid-Norte,28072594,#N/A,EIPR,MANOPLAS,Calle De La Amistad,,,,,,
Madrid-Este,28073823,#N/A,EIPR,MARCO POLO,Calle Cárcel Vieja,,,,,,
Madrid-Capital,28059115,#N/A,EIPR,MARGAL,Calle De Sierra Toledana,,,,,,
Madrid-Oeste,28060889,#N/A,EIPR,MARGARITAS HAPPY SCHOOL,Travesia Vallepardo,,,,,,
Madrid-Capital,28059899,#N/A,EIPR,MARGOT,Calle De Valdesangil,,,,,,
Madrid-Sur,28036966,#N/A,EIPR,MARIA,Calle Pasión,,,,,,
Madrid-Capital,28064901,#N/A,EIPR,MARIA AUXILIADORA,Calle De Pan Y Toros,,,,,,
Madrid-Sur,28059841,#N/A,EIPR,MARIA MONTESSORI I,Avenida Del Oeste,,,,,,
Madrid-Sur,28064391,#N/A,EIPR,MARLO,Calle De Las Terradas,,,,,,
Madrid-Capital,28066296,#N/A,EIPR,MASCERO,Calle De Carmen Bravo Villasante,,,,,,
Madrid-Capital,28049250,#N/A,EIPR,MENAGAR,Calle De Chile,,,,,,
Madrid-Oeste,28067963,#N/A,EIPR,MENINOS,Calle Castillo De Manzanares,,,,,,
Madrid-Norte,28068451,#N/A,EIPR,MENTA Y CHOCOLATE KIDS,Avenida Maximiliano Puerro Del Tell (entrada Avila 25,,,,,,
Madrid-Capital,28062825,#N/A,EIPR,MERLIN,Calle Del Mercurio,,,,,,
Madrid-Sur,28078055,#N/A,EIPR,MES PETITS,Calle De La Guardia Civil,,,,,,
Madrid-Sur,28071243,#N/A,EIPR,MI BICHITO,Calle De Bélgica,,,,,,
Madrid-Norte,28071577,micasita@escuelainfantilsanagustin.es,EIPR,MI CASITA,Calle De Luis Cernuda (urbanización El Rocío),,,,,,
Madrid-Este,28061377,alfredo@escuelainfantilmicasita.comalcala@escuelainfantilmicasita.com,EIPR,MI CASITA,Lugar Ciudad Residencial Universitaria,,,,,,
Madrid-Sur,28059188,#N/A,EIPR,MI CASITA,Calle Rioja,,,,,,
Madrid-Capital,28068402,#N/A,EIPR,MI CASITA,Calle De Caracoli,,,,,,
Madrid-Oeste,28057787,#N/A,EIPR,MI CASITA,Calle San Silvestre,,,,,,
Madrid-Capital,28063556,info@escuelainfantilmicole.comnoeliabravob@gmail.com,EIPR,MI COLE,Calle De Martínez Villergas,,,,,,
Madrid-Este,28063714,#N/A,EIPR,MI COLE,Calle Carabaña,,,,,,
Madrid-Sur,28034684,#N/A,EIPR,MI COLE-CEDEN,Calle Fuenlabrada,,,,,,
Madrid-Capital,28060877,#N/A,EIPR,MI ESTRELLA,Calle Del Sulfato,,,,,,
Madrid-Este,28076836,#N/A,EIPR,MI GRAN SONRISA,Avenida Cristóbal Colón,,,,,,
Madrid-Oeste,28067801,#N/A,EIPR,MI PEQUEÑA GRANJA,Calle Doctor Velázquez,,,,,,
Madrid-Este,28072715,Mixta Diferenciada,EIPR,MI PEQUEÑO MUNDO,Calle Oropéndola,,,,,,
Madrid-Este,28064664,#N/A,EIPR,MI PEQUEÑO MUNDO,Avenida Del Conde De Coruña,,,,,,
Madrid-Capital,28050239,#N/A,EIPR,MI PRIMER COLE,Calle De Silvano,,,,,,
Madrid-Capital,28059681,#N/A,EIPR,MI PRIMER COLE 2,Calle De Ramón De Aguinaga,,,,,,
Madrid-Capital,28059048,#N/A,EIPR,MI PRIMER COLE 3,Calle De La Vereda Del Carmen,,,,,,
Madrid-Capital,28063246,#N/A,EIPR,MI PRIMER COLE 4,Calle De Tiberíades,,,,,,
Madrid-Sur,28068025,#N/A,EIPR,MI PRIMER PASITO,Calle Isla Del Aire,,,,,,
Madrid-Sur,28065413,#N/A,EIPR,MI TATA,Avenida De Las Castañeras,,,,,,
Madrid-Este,28061742,#N/A,EIPR,MICARE,Calle Roble,,,,,,
Madrid-Este,28071772,#N/A,EIPR,MICHU,Calle Gonzalo Torrente Ballester,,,,,,
Madrid-Sur,28061341,#N/A,EIPR,MICOS,Avenida Quitapesares,,,,,,
Madrid-Oeste,28072740,#N/A,EIPR,MIMO,Calle Del Convento,,,,,,
Madrid-Este,28063741,#N/A,EIPR,MIMOS,Avenida De La Luz,,,,,,
Madrid-Capital,28072703,#N/A,EIPR,MINICLUB,Calle Del Campo De La Estrella,,,,,,
Madrid-Capital,28060063,#N/A,EIPR,MINIMOS Y DIMINUTOS,Calle De Seseña,,,,,,
Madrid-Norte,28062758,#N/A,EIPR,MINIMUS,Avenida De Somosierra,,,,,,
Madrid-Capital,28067811,#N/A,EIPR,MIS BEBES,Avenida De Monasterio De El Escorial,,,,,,
Madrid-Sur,28071701,#N/A,EIPR,MIS GARABATOS,Calle Nazaret,,,,,,
Madrid-Sur,28076204,#N/A,EIPR,MIS HUELLAS,Calle Los Lirios,,,,,,
Madrid-Sur,28067720,#N/A,EIPR,MIS PASITOS,Calle Turín,,,,,,
Madrid-Capital,28076721,#N/A,EIPR,MIS PRIMEROS PASITOS,Calle De Villamayor De Santiago,,,,,,
Madrid-Sur,28079801,centroinfantilmisprimerospasos@gmail.com,EIPR,MIS PRIMEROS PASOS,Calle Faisanes,,,,,,
Madrid-Norte,28061781,#N/A,EIPR,MIS PRIMEROS PASOS,Calle Del Puerto Pajares,,,,,,
Madrid-Norte,28076071,#N/A,EIPR,MIS SUEÑOS MAGICOS,Calle De La Fantasía,,,,,,
Madrid-Sur,28066867,#N/A,EIPR,MONIGOTES,Calle De Esteban Terradas,,,,,,
Madrid-Capital,28068682,#N/A,EIPR,MONTEMAR,Calle De Monasterio De Oseira,,,,,,
Madrid-Este,28063271,#N/A,EIPR,MONTESSORI PEÑAS ALBAS,Calle Grecia,,,,,,
Madrid-Este,28058755,#N/A,EIPR,MONTESSORI VILLAGE ALCALA,Paseo De Los Curas,,,,,,
Madrid-Oeste,28070160,#N/A,EIPR,MONTESSORI VILLAGE BOADILLA,Avenida De Isabel De Farnesio,,,,,,
Madrid-Este,28072582,#N/A,EIPR,MONTESSORI VILLAGE RIVAS,Calle Geranio,,,,,,
Madrid-Oeste,28066764,#N/A,EIPR,MONTESSORI VILLAGE TORRELODONES,Calle Torreperegrinos,,,,,,
Madrid-Capital,28065024,#N/A,EIPR,MS KIDS,Calle Del Hierro,,,,,,
Madrid-Oeste,28065462,#N/A,EIPR,MUCHOS PEQUES,Calle De Francisco Tomás Y Valiente,,,,,,
Madrid-Sur,28070500,#N/A,EIPR,MUNDO CHIQUININOS,Calle De Extremadura,,,,,,
Madrid-Este,28068441,#N/A,EIPR,MUNDO MAGICO,Calle De Nazario Calonge,,,,,,
Madrid-Capital,28071322,#N/A,EIPR,MUNDO MAGICO DE LUISMAPETONGA,Carretera De Vicálvaro A La Estación De O'donnell,,,,,,
Madrid-Capital,28063507,#N/A,EIPR,MUÑECOS,Calle De Minerva,,,,,,
Madrid-Norte,28065206,#N/A,EIPR,MUÑECOTES,Avenida De Tenerife,,,,,,
Madrid-Capital,28070822,#N/A,EIPR,MUÑEQUITO,Calle De Polan,,,,,,
Madrid-Capital,28066648,#N/A,EIPR,MY LITTLE PEAS,Calle Valle Oro,,,,,,
Madrid-Capital,28070019,#N/A,EIPR,MY LITTLE PLANET NURSERY SCHOOL,Calle De Azofra,,,,,,
Madrid-Sur,28078808,#N/A,EIPR,NACER BUENAVISTA,Paseo De Santiago Casares Quiroga,,,,,,
Madrid-Sur,28063726,#N/A,EIPR,NACER CENTRO,Calle Pasión,,,,,,
Madrid-Sur,28064731,#N/A,EIPR,NANITAS 0-3,Avenida De La Reina Sofía,,,,,,
Madrid-Capital,28060890,#N/A,EIPR,NANOS,Calle De La Bañeza,,,,,,
Madrid-Capital,28066776,#N/A,EIPR,NANOS DOCTOR VALLEJO,Calle Del Doctor Vallejo,,,,,,
Madrid-Capital,28057601,#N/A,EIPR,NANOS LERIDA,Calle De Lérida,,,,,,
Madrid-Norte,28076757,#N/A,EIPR,NATUEDUCA,Avenida Puente Cultural,,,,,,
Madrid-Oeste,28073471,#N/A,EIPR,NATURA,Calle Santander,,,,,,
Madrid-Oeste,28073203,#N/A,EIPR,NEMOMARLIN,Avenida De Julio Fuentes,,,,,,
Madrid-Capital,28072971,#N/A,EIPR,NEMOMARLIN,Calle De Meléndez Valdés,,,,,,
Madrid-Norte,28078444,#N/A,EIPR,NEMOMARLIN ALCOBENDAS,Calle De La Alegría,,,,,,
Madrid-Capital,28056849,#N/A,EIPR,NEMOMARLIN ARAVACA,Calle De Lamiaco,,,,,,
Madrid-Capital,28073185,#N/A,EIPR,NEMOMARLIN ARGANZUELA,Calle De Carmen Cobeña,,,,,,
Madrid-Capital,28079709,#N/A,EIPR,NEMOMARLIN ARROYO DEL FRESNO,Calle Del Arroyo Del Monte,,,,,,
Madrid-Capital,28079564,#N/A,EIPR,NEMOMARLIN BARAJAS,Calle De La Playa De Aro (locales 1 Y 2),,,,,,
Madrid-Capital,28064551,#N/A,EIPR,NEMOMARLIN BUTARQUE,Calle Del Berrocal,,,,,,
Madrid-Capital,28065814,#N/A,EIPR,NEMOMARLIN CARABANCHEL,Calle Del Pinar De San José,,,,,,
Madrid-Capital,28076009,#N/A,EIPR,NEMOMARLIN CIUDAD JARDIN,Calle De Nieremberg,,,,,,
Madrid-Capital,28073641,#N/A,EIPR,NEMOMARLIN CONDE DE ORGAZ,Calle De La Toronga,,,,,,
Madrid-Capital,28077932,#N/A,EIPR,NEMOMARLIN CUATRO CAMINOS,Calle De Bravo Murillo,,,,,,
Madrid-Sur,28076563,#N/A,EIPR,NEMOMARLIN GETAFE,Avenida De Manuel Azaña,,,,,,
Madrid-Capital,28076538,#N/A,EIPR,NEMOMARLIN GUINDALERA,Calle De María Teresa,,,,,,
Madrid-Oeste,28071796,#N/A,EIPR,NEMOMARLIN LAS ROZAS,Calle Adolfo Pérez Esquivel,,,,,,
Madrid-Capital,28077658,#N/A,EIPR,NEMOMARLIN LAS TABLAS,Calle De Fromista,,,,,,
Madrid-Oeste,28076231,#N/A,EIPR,NEMOMARLIN MAJADAHONDA,Calle Valgrande,,,,,,
Madrid-Capital,28073550,#N/A,EIPR,NEMOMARLIN MONTECARMELO,Calle Del Monasterio De Las Batuecas,,,,,,
Madrid-Sur,28079618,#N/A,EIPR,NEMOMARLIN MOSTOLES,Avenida De La Vía Láctea,,,,,,
Madrid-Capital,28073239,#N/A,EIPR,NEMOMARLIN PASEO DE LA HABANA,Paseo De La Habana,,,,,,
Madrid-Capital,28076733,#N/A,EIPR,NEMOMARLIN PINTOR ROSALES,Paseo Del Pintor Rosales,,,,,,
Madrid-Capital,28074268,#N/A,EIPR,NEMOMARLIN RETIRO,Avenida De Menéndez Pelayo,,,,,,
Madrid-Este,28060610,#N/A,EIPR,NEMOMARLIN RIVAS,Calle Del Jazmín,,,,,,
Madrid-Norte,28078651,#N/A,EIPR,NEMOMARLIN SAN SEBASTIAN DE LOS REYES,Calle María Blanchard,,,,,,
Madrid-Capital,28076125,#N/A,EIPR,NEMOMARLIN SANCHINARRO,Avenida Del Alcalde Conde De Mayalde,,,,,,
Madrid-Capital,28073537,#N/A,EIPR,NEMOMARLIN SUANZES,Calle De Alfonso Gómez,,,,,,
Madrid-Este,28077610,#N/A,EIPR,NEMOMARLIN TORREJÓN DE ARDOZ,Calle Joan Miró,,,,,,
Madrid-Norte,28078781,#N/A,EIPR,NEMOMARLIN TRES CANTOS,Avenida De Juan Pablo Ii,,,,,,
Madrid-Capital,28076423,#N/A,EIPR,NEMOMARLIN VALDEBEBAS,Avenida De Juan Antonio Samaranch,,,,,,
Madrid-Sur,28059760,#N/A,EIPR,NENE'S,Calle Del Pintor Murillo,,,,,,
Madrid-Capital,28068943,#N/A,EIPR,NENUFAR,Calle De Villajimena,,,,,,
Madrid-Capital,28076149,#N/A,EIPR,NEUE SONNENSCHULE,Avenida De Monasterio De El Escorial,,,,,,
Madrid-Sur,28076113,#N/A,EIPR,NIMU,Avenida De Juan Carlos I,,,,,,
Madrid-Capital,28062308,#N/A,EIPR,NTRA. SRA. DE LA PROVIDENCIA,Calle Del Marqués De Portugalete,,,,,,
Madrid-Capital,28061407,#N/A,EIPR,NUBES,Calle De Gabriel Usera,,,,,,
Madrid-Oeste,28048907,Mixta Diferenciada,EIPR,NUBES,Calle Caño Viejo,,,,,,
Madrid-Oeste,28058779,#N/A,EIPR,NUBES,Calle Zaragoza,,,,,,
Madrid-Capital,28068554,#N/A,EIPR,NUESTRA SEÑORA DE LAS NIEVES,Calle De Nuria,,,,,,
Madrid-Sur,28065255,#N/A,EIPR,NUEVA BAMBI,Calle Cid Campeador,,,,,,
Madrid-Capital,28077993,#N/A,EIPR,NUEVA VIDA,Calle De Sambara,,,,,,
Madrid-Capital,28079898,#N/A,EIPR,NUEVA VIDA 2,Calle De Los Urquiza,,,,,,
Madrid-Capital,28069625,#N/A,EIPR,NUEVO CASCABEL,Calle Del Golfo De Salónica,,,,,,
Madrid-Capital,28064433,#N/A,EIPR,ÑECOS,Calle De Guillén De Castro,,,,,,
Madrid-Capital,28066171,#N/A,EIPR,OKAPI,Calle Del Corregidor José De Pasamonte,,,,,,
Madrid-Capital,28074840,#N/A,EIPR,OLAVIDE,Calle Del General Álvarez De Castro,,,,,,
Madrid-Sur,28072612,#N/A,EIPR,OSO BABY II,Calle Barcelona,,,,,,
Madrid-Sur,28067902,#N/A,EIPR,OSOBABY,Avenida De Los Sauces,,,,,,
Madrid-Capital,28065279,#N/A,EIPR,OSOBUCO,Calle De Huelva,,,,,,
Madrid-Capital,28057921,#N/A,EIPR,OSOBUCO II,Avenida De Alfonso Xiii,,,,,,
